0.14919686,0.93117409,0.05911011,0.93319838,0.43479914,0.92510121
0.05911011,0.93319838,0.43479914,0.92510121,0.21233577,0.94939271
0.43479914,0.92510121,0.21233577,0.94939271,0.16985379,0.92307692
0.21233577,0.94939271,0.16985379,0.92307692,0.31879623,0.87246964
0.16985379,0.92307692,0.31879623,0.87246964,0.55557799,0.8582996 
0.31879623,0.87246964,0.55557799,0.8582996,0.43687166,0.91093117
0.55557799,0.8582996,0.43687166,0.91093117,0.22752007,0.94129555
0.43687166,0.91093117,0.22752007,0.94129555,0.04187395,0.87246964
0.22752007,0.94129555,0.04187395,0.87246964,0.56411886,0.89271255
0.04187395,0.87246964,0.56411886,0.89271255,0.0920353,0.86234818
0.56411886,0.89271255,0.0920353,0.86234818,0.41187836,0.86032389
0.0920353,0.86234818,0.41187836,0.86032389,0.08868236,0.95546559
0.41187836,0.86032389,0.08868236,0.95546559,0.59607262,0.95546559
0.08868236,0.95546559,0.59607262,0.95546559,0.04810366,0.9291498 
0.59607262,0.95546559,0.04810366,0.9291498,0.03154524,0.8562753 
0.04810366,0.9291498,0.03154524,0.8562753,0.53247898,0.86437247
0.03154524,0.8562753,0.53247898,0.86437247,0.4484251,0.86032389
0.53247898,0.86437247,0.4484251,0.86032389,0.03163073,0.93319838
0.4484251,0.86032389,0.03163073,0.93319838,0.49388969,0.99797571
0.03163073,0.93319838,0.49388969,0.99797571,0.4600306,0.99190283
0.49388969,0.99797571,0.4600306,0.99190283,0.05425451,0.94129555
0.4600306,0.99190283,0.05425451,0.94129555,0.58866422,0.92105263
0.05425451,0.94129555,0.58866422,0.92105263,0.25210959,0.93522267
0.58866422,0.92105263,0.25210959,0.93522267,0.63091276,0.85425101
0.25210959,0.93522267,0.63091276,0.85425101,0.61026955,0.88259109
0.63091276,0.85425101,0.61026955,0.88259109,0.03154524,0.94534413
0.61026955,0.88259109,0.03154524,0.94534413,0.03310074,0.86234818
0.03154524,0.94534413,0.03310074,0.86234818,0.50828536,0.99595142
0.03310074,0.86234818,0.50828536,0.99595142,0.03154524,0.94129555
0.50828536,0.99595142,0.03154524,0.94129555,0.35243608,0.92510121
0.03154524,0.94129555,0.35243608,0.92510121,0.03833283,0.93724696
0.35243608,0.92510121,0.03833283,0.93724696,0.58664374,0.89676113
0.03833283,0.93724696,0.58664374,0.89676113,0.04420056,0.8582996 
0.58664374,0.89676113,0.04420056,0.8582996,0.73114304,0.96558704
0.04420056,0.8582996,0.73114304,0.96558704,0.09886831,0.87651822
0.73114304,0.96558704,0.09886831,0.87651822,0.24749925,0.92712551
0.09886831,0.87651822,0.24749925,0.92712551,0.51822842,0.95546559
0.24749925,0.92712551,0.51822842,0.95546559,0.86579865,0.95546559
0.51822842,0.95546559,0.86579865,0.95546559,0.06780303,0.89676113
0.86579865,0.95546559,0.06780303,0.89676113,0.11104809,0.92712551
0.06780303,0.89676113,0.11104809,0.92712551,0.10362439,0.87246964
0.11104809,0.92712551,0.10362439,0.87246964,0.45568366,0.93724696
0.10362439,0.87246964,0.45568366,0.93724696,0.03548319,0.951417  
0.45568366,0.93724696,0.03548319,0.951417 ,0.20949354,0.92712551
0.03548319,0.951417 ,0.20949354,0.92712551,0.14514393,0.97975709
0.20949354,0.92712551,0.14514393,0.97975709,0.12718711,0.92510121
0.14514393,0.97975709,0.12718711,0.92510121,0.55329096,0.86842105
0.12718711,0.92510121,0.55329096,0.86842105,0.03204997,0.86842105
0.55329096,0.86842105,0.03204997,0.86842105,0.21888614,0.95951417
0.03204997,0.86842105,0.21888614,0.95951417,0.03154524,0.93522267
0.21888614,0.95951417,0.03154524,0.93522267,0.38178262,0.91295547
0.03154524,0.93522267,0.38178262,0.91295547,0.57371019,0.95546559
0.38178262,0.91295547,0.57371019,0.95546559,0.39979811,0.91902834
0.57371019,0.95546559,0.39979811,0.91902834,0.15718222,0.92307692
0.39979811,0.91902834,0.15718222,0.92307692,0.47192473,0.89068826
0.15718222,0.92307692,0.47192473,0.89068826,0.01912904,0.93724696
0.47192473,0.89068826,0.01912904,0.93724696,0.37307298,0.98178138
0.01912904,0.93724696,0.37307298,0.98178138,0.07530449,0.85425101
0.37307298,0.98178138,0.07530449,0.85425101,0.5476002,0.87044534
0.07530449,0.85425101,0.5476002,0.87044534,0.45651961,0.8582996 
0.5476002,0.87044534,0.45651961,0.8582996,0.47047996,0.86639676
0.45651961,0.8582996,0.47047996,0.86639676,0.27431744,0.95951417
0.47047996,0.86639676,0.27431744,0.95951417,0.31518273,0.9291498 
0.27431744,0.95951417,0.31518273,0.9291498,0.82404221,0.97368421
0.31518273,0.9291498,0.82404221,0.97368421,0.03170676,0.94129555
0.82404221,0.97368421,0.03170676,0.94129555,0.49732496,0.94736842
0.03170676,0.94129555,0.49732496,0.94736842,0.32008643,0.89271255
0.49732496,0.94736842,0.32008643,0.89271255,0.0315749,0.94534413
0.32008643,0.89271255,0.0315749,0.94534413,0.09431223,0.86234818
0.0315749,0.94534413,0.09431223,0.86234818,0.48320216,0.85425101
0.09431223,0.86234818,0.48320216,0.85425101,0.03408022,0.86234818
0.48320216,0.85425101,0.03408022,0.86234818,0.67110456,0.95748988
0.03408022,0.86234818,0.67110456,0.95748988,0.03572436,0.94331984
0.67110456,0.95748988,0.03572436,0.94331984,0.2106828,0.94939271
0.03572436,0.94331984,0.2106828,0.94939271,0.10261037,0.85425101
0.2106828,0.94939271,0.10261037,0.85425101,0.47792622,0.88663968
0.10261037,0.85425101,0.47792622,0.88663968,0.3430009,0.97975709
0.47792622,0.88663968,0.3430009,0.97975709,0.56899576,0.8562753 
0.3430009,0.97975709,0.56899576,0.8562753,0.42568098,0.94331984
0.56899576,0.8562753,0.42568098,0.94331984,0.87269917,0.88866397
0.42568098,0.94331984,0.87269917,0.88866397,0.42218262,0.90688259
0.87269917,0.88866397,0.42218262,0.90688259,0.35309065,0.90283401
0.42218262,0.90688259,0.35309065,0.90283401,0.03154524,0.8805668 
0.35309065,0.90283401,0.03154524,0.8805668,0.29685494,0.89068826
0.03154524,0.8805668,0.29685494,0.89068826,0.48969732,0.87044534
0.29685494,0.89068826,0.48969732,0.87044534,0.03154524,0.93522267
0.48969732,0.87044534,0.03154524,0.93522267,0.03154934,0.94534413
0.03154524,0.93522267,0.03154934,0.94534413,0.10011277,0.93319838
0.03154934,0.94534413,0.10011277,0.93319838,0.02054763,0.94129555
0.10011277,0.93319838,0.02054763,0.94129555,0.50371918,0.86234818
0.02054763,0.94129555,0.50371918,0.86234818,0.0314443,0.93927126
0.50371918,0.86234818,0.0314443,0.93927126,0.03154524,0.85425101
0.0314443,0.93927126,0.03154524,0.85425101,0.27143105,0.97773279
0.03154524,0.85425101,0.27143105,0.97773279,0.53372502,0.99190283
0.27143105,0.97773279,0.53372502,0.99190283,0.54505765,0.8562753 
0.53372502,0.99190283,0.54505765,0.8562753,0.14700273,0.93927126
0.54505765,0.8562753,0.14700273,0.93927126,0.46686961,0.95748988
0.14700273,0.93927126,0.46686961,0.95748988,0.74207662,0.94736842
0.46686961,0.95748988,0.74207662,0.94736842,0.03305863,0.9291498 
0.74207662,0.94736842,0.03305863,0.9291498,0.76733017,0.86639676
0.03305863,0.9291498,0.76733017,0.86639676,0.06401508,0.93117409
0.76733017,0.86639676,0.06401508,0.93117409,0.51087838,0.92510121
0.06401508,0.93117409,0.51087838,0.92510121,0.78333307,0.98178138
0.51087838,0.92510121,0.78333307,0.98178138,0.11008028,0.93724696
0.78333307,0.98178138,0.11008028,0.93724696,0.50390057,0.98178138
0.11008028,0.93724696,0.50390057,0.98178138,0.03154524,0.93927126
0.50390057,0.98178138,0.03154524,0.93927126,0.52403117,0.93319838
0.03154524,0.93927126,0.52403117,0.93319838,0.7344758,0.87246964
0.52403117,0.93319838,0.7344758,0.87246964,0.41370325,0.97773279
0.7344758,0.87246964,0.41370325,0.97773279,0.04161985,0.86032389
0.41370325,0.97773279,0.04161985,0.86032389,0.21738774,0.99595142
0.04161985,0.86032389,0.21738774,0.99595142,0.42880712,0.87854251
0.21738774,0.99595142,0.42880712,0.87854251,0.01901784,0.94331984
0.42880712,0.87854251,0.01901784,0.94331984,0.47365972,0.94331984
0.01901784,0.94331984,0.47365972,0.94331984,0.83986372,0.95951417
0.47365972,0.94331984,0.83986372,0.95951417,0.12795776,0.93927126
0.83986372,0.95951417,0.12795776,0.93927126,0.01893046,0.94939271
0.12795776,0.93927126,0.01893046,0.94939271,0.53797416,0.93117409
0.01893046,0.94939271,0.53797416,0.93117409,0.41780571,0.99190283
0.53797416,0.93117409,0.41780571,0.99190283,0.44258923,0.86032389
0.41780571,0.99190283,0.44258923,0.86032389,0.14041687,0.92712551
0.44258923,0.86032389,0.14041687,0.92712551,0.05678491,0.93724696
0.14041687,0.92712551,0.05678491,0.93724696,0.62039558,0.92712551
0.05678491,0.93724696,0.62039558,0.92712551,0.09922351,0.86639676
0.62039558,0.92712551,0.09922351,0.86639676,0.12373795,0.93522267
0.09922351,0.86639676,0.12373795,0.93522267,0.04241337,0.86437247
0.12373795,0.93522267,0.04241337,0.86437247,0.67290737,0.96356275
0.04241337,0.86437247,0.67290737,0.96356275,0.63515717,0.93724696
0.67290737,0.96356275,0.63515717,0.93724696,0.11535528,0.93117409
0.63515717,0.93724696,0.11535528,0.93117409,0.0314443,0.94534413
0.11535528,0.93117409,0.0314443,0.94534413,0.40022082,0.99392713
0.0314443,0.94534413,0.40022082,0.99392713,0.91697923,0.85425101
0.40022082,0.99392713,0.91697923,0.85425101,0.75003076,0.97165992
0.91697923,0.85425101,0.75003076,0.97165992,0.15863945,0.94129555
0.75003076,0.97165992,0.15863945,0.94129555,0.41796502,0.93724696
0.15863945,0.94129555,0.41796502,0.93724696,0.04113736,0.8582996 
0.41796502,0.93724696,0.04113736,0.8582996,0.04254586,0.94534413
0.04113736,0.8582996,0.04254586,0.94534413,0.12654296,0.94736842
0.04254586,0.94534413,0.12654296,0.94736842,0.45901484,0.86032389
0.12654296,0.94736842,0.45901484,0.86032389,0.3448873,0.96761134
0.45901484,0.86032389,0.3448873,0.96761134,0.47983786,0.96356275
0.3448873,0.96761134,0.47983786,0.96356275,0.3034132,0.8562753 
0.47983786,0.96356275,0.3034132,0.8562753,0.52236716,0.93117409
0.3034132,0.8562753,0.52236716,0.93117409,0.37737417,0.93117409
0.52236716,0.93117409,0.37737417,0.93117409,0.11599123,0.93927126
0.37737417,0.93117409,0.11599123,0.93927126,0.54401666,0.86234818
0.11599123,0.93927126,0.54401666,0.86234818,0.24825949,0.96153846
0.54401666,0.86234818,0.24825949,0.96153846,0.66938061,0.8562753 
0.24825949,0.96153846,0.66938061,0.8562753,0.49112632,0.86842105
0.66938061,0.8562753,0.49112632,0.86842105,0.23862557,0.86842105
0.49112632,0.86842105,0.23862557,0.86842105,0.15527673,0.93724696
0.23862557,0.86842105,0.15527673,0.93724696,0.13088847,0.93117409
0.15527673,0.93724696,0.13088847,0.93117409,0.59661677,0.951417  
0.13088847,0.93117409,0.59661677,0.951417 ,0.46858725,0.99595142
0.59661677,0.951417 ,0.46858725,0.99595142,0.08608792,0.8562753 
0.46858725,0.99595142,0.08608792,0.8562753,0.03154446,0.94736842
0.08608792,0.8562753,0.03154446,0.94736842,0.54085425,0.99392713
0.03154446,0.94736842,0.54085425,0.99392713,0.03154556,0.94331984
0.54085425,0.99392713,0.03154556,0.94331984,0.08201763,0.88663968
0.03154556,0.94331984,0.08201763,0.88663968,0.03154524,0.92712551
0.08201763,0.88663968,0.03154524,0.92712551,0.59338181,0.97165992
0.03154524,0.92712551,0.59338181,0.97165992,0.10812511,0.93927126
0.59338181,0.97165992,0.10812511,0.93927126,0.25610164,0.951417  
0.10812511,0.93927126,0.25610164,0.951417 ,0.4651362,0.91093117
0.25610164,0.951417 ,0.4651362,0.91093117,0.48217851,0.94129555
0.4651362,0.91093117,0.48217851,0.94129555,0.7958723,0.97975709
0.48217851,0.94129555,0.7958723,0.97975709,0.21053769,0.96153846
0.7958723,0.97975709,0.21053769,0.96153846,0.36135077,0.88461538
0.21053769,0.96153846,0.36135077,0.88461538,0.08166717,0.94129555
0.36135077,0.88461538,0.08166717,0.94129555,0.459947 ,0.91700405
0.08166717,0.94129555,0.459947 ,0.91700405,0.48783773,1.        
0.459947 ,0.91700405,0.48783773,1.       ,0.88093248,0.86234818
0.48783773,1.       ,0.88093248,0.86234818,0.38190092,0.92510121
0.88093248,0.86234818,0.38190092,0.92510121,0.85735556,0.85425101
0.38190092,0.92510121,0.85735556,0.85425101,0.03104778,0.94129555
0.85735556,0.85425101,0.03104778,0.94129555,0.03275295,0.93724696
0.03104778,0.94129555,0.03275295,0.93724696,0.11992256,0.97975709
0.03275295,0.93724696,0.11992256,0.97975709,0.38151449,0.96761134
0.11992256,0.97975709,0.38151449,0.96761134,0.39167836,0.90283401
0.38151449,0.96761134,0.39167836,0.90283401,0.47592782,0.85425101
0.39167836,0.90283401,0.47592782,0.85425101,0.03543367,0.87651822
0.47592782,0.85425101,0.03543367,0.87651822,0.03195139,0.85425101
0.03543367,0.87651822,0.03195139,0.85425101,0.02903724,0.93319838
0.03195139,0.85425101,0.02903724,0.93319838,0.66724026,0.86234818
0.02903724,0.93319838,0.66724026,0.86234818,0.35411902,0.8582996 
0.66724026,0.86234818,0.35411902,0.8582996,0.39341966,0.9048583 
0.35411902,0.8582996,0.39341966,0.9048583,0.16675289,0.94129555
0.39341966,0.9048583,0.16675289,0.94129555,0.90512295,0.98987854
0.16675289,0.94129555,0.90512295,0.98987854,0.03159351,0.94534413
0.90512295,0.98987854,0.03159351,0.94534413,0.11305153,0.93927126
0.03159351,0.94534413,0.11305153,0.93927126,0.87512027,0.92307692
0.11305153,0.93927126,0.87512027,0.92307692,0.03154524,0.94331984
0.87512027,0.92307692,0.03154524,0.94331984,0.4411902,0.8582996 
0.03154524,0.94331984,0.4411902,0.8582996,0.57771644,0.94736842
0.4411902,0.8582996,0.57771644,0.94736842,0.03154524,0.87651822
0.57771644,0.94736842,0.03154524,0.87651822,0.08201763,0.93724696
0.03154524,0.87651822,0.08201763,0.93724696,0.44391729,0.93522267
0.08201763,0.93724696,0.44391729,0.93522267,0.01892951,0.89271255
0.44391729,0.93522267,0.01892951,0.89271255,0.03158073,0.88461538
0.01892951,0.89271255,0.03158073,0.88461538,0.50307882,0.93117409
0.03158073,0.88461538,0.50307882,0.93117409,0.03689137,0.93927126
0.50307882,0.93117409,0.03689137,0.93927126,0.45794073,0.88461538
0.03689137,0.93927126,0.45794073,0.88461538,0.08953944,0.93319838
0.45794073,0.88461538,0.08953944,0.93319838,0.01985048,0.94129555
0.08953944,0.93319838,0.01985048,0.94129555,0.054384 ,0.86842105
0.01985048,0.94129555,0.054384 ,0.86842105,0.06812132,0.92307692
0.054384 ,0.86842105,0.06812132,0.92307692,0.41968581,0.98987854
0.06812132,0.92307692,0.41968581,0.98987854,0.03660132,0.94129555
0.41968581,0.98987854,0.03660132,0.94129555,0.48616426,0.91700405
0.03660132,0.94129555,0.48616426,0.91700405,0.03255501,0.87449393
0.48616426,0.91700405,0.03255501,0.87449393,0.70758821,0.86639676
0.03255501,0.87449393,0.70758821,0.86639676,0.35090614,0.96558704
0.70758821,0.86639676,0.35090614,0.96558704,0.51230422,0.87854251
0.35090614,0.96558704,0.51230422,0.87854251,0.04184224,0.9291498 
0.51230422,0.87854251,0.04184224,0.9291498,0.53733695,0.93927126
0.04184224,0.9291498,0.53733695,0.93927126,0.61877415,0.93724696
0.53733695,0.93927126,0.61877415,0.93724696,0.32199808,0.93319838
0.61877415,0.93724696,0.32199808,0.93319838,0.33153105,0.86639676
0.32199808,0.93319838,0.33153105,0.86639676,0.25038564,0.8562753 
0.33153105,0.86639676,0.25038564,0.8562753,0.16278608,0.87854251
0.25038564,0.8562753,0.16278608,0.87854251,0.01894339,0.86842105
0.16278608,0.87854251,0.01894339,0.86842105,0.46013154,0.98785425
0.01894339,0.86842105,0.46013154,0.98785425,0.47698617,0.99392713
0.46013154,0.98785425,0.47698617,0.99392713,0.06689942,0.93117409
0.47698617,0.99392713,0.06689942,0.93117409,0.55012066,0.8562753 
0.06689942,0.93117409,0.55012066,0.8562753,0.50184066,0.9291498 
0.55012066,0.8562753,0.50184066,0.9291498,0.33769814,0.88663968
0.50184066,0.9291498,0.33769814,0.88663968,0.24196464,0.88663968
0.33769814,0.88663968,0.24196464,0.88663968,0.03256195,0.93117409
0.24196464,0.88663968,0.03256195,0.93117409,0.07463904,0.93927126
0.03256195,0.93117409,0.07463904,0.93927126,0.70002681,0.92712551
0.07463904,0.93927126,0.70002681,0.92712551,0.14529802,0.951417  
0.70002681,0.92712551,0.14529802,0.951417 ,0.03104052,0.93522267
0.14529802,0.951417 ,0.03104052,0.93522267,0.35386193,0.95951417
0.03104052,0.93522267,0.35386193,0.95951417,0.08307503,0.87246964
0.35386193,0.95951417,0.08307503,0.87246964,0.08197726,0.93319838
0.08307503,0.87246964,0.08197726,0.93319838,0.6193672,0.93522267
0.08197726,0.93319838,0.6193672,0.93522267,0.50244002,0.86639676
0.6193672,0.93522267,0.50244002,0.86639676,0.0416801,0.93927126
0.50244002,0.86639676,0.0416801,0.93927126,0.12136891,0.93724696
0.0416801,0.93927126,0.12136891,0.93724696,0.24821691,0.91295547
0.12136891,0.93724696,0.24821691,0.91295547,0.22841122,0.8562753 
0.24821691,0.91295547,0.22841122,0.8562753,0.69054431,0.9534413 
0.22841122,0.8562753,0.69054431,0.9534413,0.50461665,0.8562753 
0.69054431,0.9534413,0.50461665,0.8562753,0.04335626,0.93724696
0.50461665,0.8562753,0.04335626,0.93724696,0.0315607,0.87651822
0.04335626,0.93724696,0.0315607,0.87651822,0.223446 ,0.96153846
0.0315607,0.87651822,0.223446 ,0.96153846,0.34141575,0.89676113
0.223446 ,0.96153846,0.34141575,0.89676113,0.30309301,0.93117409
0.34141575,0.89676113,0.30309301,0.93117409,0.3691109,0.86842105
0.30309301,0.93117409,0.3691109,0.86842105,0.55468368,0.8562753 
0.3691109,0.86842105,0.55468368,0.8562753,0.0471297,0.94129555
0.55468368,0.8562753,0.0471297,0.94129555,0.13625526,0.87044534
0.0471297,0.94129555,0.13625526,0.87044534,0.03154651,0.93927126
0.13625526,0.87044534,0.03154651,0.93927126,0.72167474,0.8562753 
0.03154651,0.93927126,0.72167474,0.8562753,0.03379852,0.94331984
0.72167474,0.8562753,0.03379852,0.94331984,0.38165329,0.87854251
0.03379852,0.94331984,0.38165329,0.87854251,0.1674942,0.8562753 
0.38165329,0.87854251,0.1674942,0.8562753,0.04237063,0.92510121
0.1674942,0.8562753,0.04237063,0.92510121,0.60826801,0.85425101
0.04237063,0.92510121,0.60826801,0.85425101,0.20402675,0.88461538
0.60826801,0.85425101,0.20402675,0.88461538,0.58067223,0.87854251
0.20402675,0.88461538,0.58067223,0.87854251,0.15403811,0.92510121
0.58067223,0.87854251,0.15403811,0.92510121,0.03155944,0.86639676
0.15403811,0.92510121,0.03155944,0.86639676,0.06594644,0.93724696
0.03155944,0.86639676,0.06594644,0.93724696,0.49230296,0.91700405
0.06594644,0.93724696,0.49230296,0.91700405,0.49828709,0.92712551
0.49230296,0.91700405,0.49828709,0.92712551,0.37894986,0.86437247
0.49828709,0.92712551,0.37894986,0.86437247,0.48779672,0.93117409
0.37894986,0.86437247,0.48779672,0.93117409,0.2665652,0.93319838
0.48779672,0.93117409,0.2665652,0.93319838,0.23812243,0.94129555
0.2665652,0.93319838,0.23812243,0.94129555,0.61856122,0.92712551
0.23812243,0.94129555,0.61856122,0.92712551,0.12681188,0.94534413
0.61856122,0.92712551,0.12681188,0.94534413,0.51161496,0.86437247
0.12681188,0.94534413,0.51161496,0.86437247,0.04688885,0.93927126
0.51161496,0.86437247,0.04688885,0.93927126,0.45199918,0.87449393
0.04688885,0.93927126,0.45199918,0.87449393,0.09541726,0.94129555
0.45199918,0.87449393,0.09541726,0.94129555,0.37276699,0.97975709
0.09541726,0.94129555,0.37276699,0.97975709,0.5705746,0.89473684
0.37276699,0.97975709,0.5705746,0.89473684,0.52006593,0.98380567
0.5705746,0.89473684,0.52006593,0.98380567,0.43288276,0.92307692
0.52006593,0.98380567,0.43288276,0.92307692,0.09233908,0.95951417
0.43288276,0.92307692,0.09233908,0.95951417,0.03154524,0.94534413
0.09233908,0.95951417,0.03154524,0.94534413,0.37555244,0.90080972
0.03154524,0.94534413,0.37555244,0.90080972,0.41880727,0.8805668 
0.37555244,0.90080972,0.41880727,0.8805668,0.52358165,0.86437247
0.41880727,0.8805668,0.52358165,0.86437247,0.05991073,0.93522267
0.52358165,0.86437247,0.05991073,0.93522267,0.03155013,0.93927126
0.05991073,0.93522267,0.03155013,0.93927126,0.45165376,0.91093117
0.03155013,0.93927126,0.45165376,0.91093117,0.55239507,0.87044534
0.45165376,0.91093117,0.55239507,0.87044534,0.40452517,0.85425101
0.55239507,0.87044534,0.40452517,0.85425101,0.56708412,0.97773279
0.40452517,0.85425101,0.56708412,0.97773279,0.44319017,0.91902834
0.56708412,0.97773279,0.44319017,0.91902834,0.40191006,0.85425101
0.44319017,0.91902834,0.40191006,0.85425101,0.47051782,0.99392713
0.40191006,0.85425101,0.47051782,0.99392713,0.01952808,0.93117409
0.47051782,0.99392713,0.01952808,0.93117409,0.18248608,0.87246964
0.01952808,0.93117409,0.18248608,0.87246964,0.0956466,0.9534413 
0.18248608,0.87246964,0.0956466,0.9534413,0.30608035,0.96761134
0.0956466,0.9534413,0.30608035,0.96761134,0.38703648,0.90688259
0.30608035,0.96761134,0.38703648,0.90688259,0.34543304,0.97368421
0.38703648,0.90688259,0.34543304,0.97368421,0.18569581,0.93522267
0.34543304,0.97368421,0.18569581,0.93522267,0.54319333,0.92307692
0.18569581,0.93522267,0.54319333,0.92307692,0.50292267,1.        
0.54319333,0.92307692,0.50292267,1.       ,0.44996451,0.9291498 
0.50292267,1.       ,0.44996451,0.9291498,0.47666756,0.87854251
0.44996451,0.9291498,0.47666756,0.87854251,0.0314495,0.93927126
0.47666756,0.87854251,0.0314495,0.93927126,0.71739247,0.86437247
0.0314495,0.93927126,0.71739247,0.86437247,0.64084005,0.93927126
0.71739247,0.86437247,0.64084005,0.93927126,0.05082775,0.93117409
0.64084005,0.93927126,0.05082775,0.93117409,0.73992839,0.98987854
0.05082775,0.93117409,0.73992839,0.98987854,0.11467343,0.88866397
0.73992839,0.98987854,0.11467343,0.88866397,0.54560654,0.8582996 
0.11467343,0.88866397,0.54560654,0.8582996,0.52530717,0.85425101
0.54560654,0.8582996,0.52530717,0.85425101,0.03154556,0.89473684
0.52530717,0.85425101,0.03154556,0.89473684,0.31131212,0.93522267
0.03154556,0.89473684,0.31131212,0.93522267,0.43366982,0.87449393
0.31131212,0.93522267,0.43366982,0.87449393,0.44946294,0.95546559
0.43366982,0.87449393,0.44946294,0.95546559,0.04416334,0.9291498 
0.44946294,0.95546559,0.04416334,0.9291498,0.05669816,0.94939271
0.04416334,0.9291498,0.05669816,0.94939271,0.03956026,0.93522267
0.05669816,0.94939271,0.03956026,0.93522267,0.34223593,0.9291498 
0.03956026,0.93522267,0.34223593,0.9291498,0.03157269,0.94534413
0.34223593,0.9291498,0.03157269,0.94534413,0.42735288,0.93522267
0.03157269,0.94534413,0.42735288,0.93522267,0.0928692,0.93117409
0.42735288,0.93522267,0.0928692,0.93117409,0.03679485,0.86437247
0.0928692,0.93117409,0.03679485,0.86437247,0.04417139,0.93117409
0.03679485,0.86437247,0.04417139,0.93117409,0.15164887,0.94129555
0.04417139,0.93117409,0.15164887,0.94129555,0.53663507,0.89271255
0.15164887,0.94129555,0.53663507,0.89271255,0.55122317,0.91295547
0.53663507,0.89271255,0.55122317,0.91295547,0.03156685,0.93724696
0.55122317,0.91295547,0.03156685,0.93724696,0.48903961,0.87246964
0.03156685,0.93724696,0.48903961,0.87246964,0.49506948,0.93117409
0.48903961,0.87246964,0.49506948,0.93117409,0.29857731,0.8562753 
0.49506948,0.93117409,0.29857731,0.8562753,0.46605732,0.8562753 
0.29857731,0.8562753,0.46605732,0.8562753,0.4474125,0.87246964
0.46605732,0.8562753,0.4474125,0.87246964,0.53181811,0.9291498 
0.4474125,0.87246964,0.53181811,0.9291498,0.47883314,0.92510121
0.53181811,0.9291498,0.47883314,0.92510121,0.05698254,0.94534413
0.47883314,0.92510121,0.05698254,0.94534413,0.46278923,0.98178138
0.05698254,0.94534413,0.46278923,0.98178138,0.09194603,0.94736842
0.46278923,0.98178138,0.09194603,0.94736842,0.54618855,0.92510121
0.09194603,0.94736842,0.54618855,0.92510121,0.09884197,0.93117409
0.54618855,0.92510121,0.09884197,0.93117409,0.21543982,0.88461538
0.09884197,0.93117409,0.21543982,0.88461538,0.03154524,0.94331984
