0.13945001,0.1392567 ,0.85425101,0.11882179,0.1159393 ,0.92712551,0.69159635,0.47774449,0.99392713
0.11882179,0.1159393 ,0.92712551,0.69159635,0.47774449,0.99392713,0.16521664,0.16448911,0.8562753 
0.69159635,0.47774449,0.99392713,0.16521664,0.16448911,0.8562753 ,0.03154524,0.10076591,0.9291498 
0.16521664,0.16448911,0.8562753 ,0.03154524,0.10076591,0.9291498 ,0.2547657 ,0.25834749,0.9291498 
0.03154524,0.10076591,0.9291498 ,0.2547657 ,0.25834749,0.9291498 ,0.50651094,0.51913676,0.85425101
0.2547657 ,0.25834749,0.9291498 ,0.50651094,0.51913676,0.85425101,0.38774467,0.4217629 ,0.97773279
0.50651094,0.51913676,0.85425101,0.38774467,0.4217629 ,0.97773279,0.15469898,0.15366181,0.93724696
0.38774467,0.4217629 ,0.97773279,0.15469898,0.15366181,0.93724696,0.55131623,0.53656617,0.93319838
0.15469898,0.15366181,0.93724696,0.55131623,0.53656617,0.93319838,0.03160329,0.03164875,0.8562753 
0.55131623,0.53656617,0.93319838,0.03160329,0.03164875,0.8562753 ,0.03154524,0.03148659,0.94129555
0.03160329,0.03164875,0.8562753 ,0.03154524,0.03148659,0.94129555,0.09324238,0.33941917,0.9291498 
0.03154524,0.03148659,0.94129555,0.09324238,0.33941917,0.9291498 ,0.70784846,0.77285572,0.8582996 
0.09324238,0.33941917,0.9291498 ,0.70784846,0.77285572,0.8582996 ,0.57412028,0.61125079,0.87651822
0.70784846,0.77285572,0.8582996 ,0.57412028,0.61125079,0.87651822,0.04416334,0.06852207,0.93319838
0.57412028,0.61125079,0.87651822,0.04416334,0.06852207,0.93319838,0.15397076,0.59143155,0.93927126
0.04416334,0.06852207,0.93319838,0.15397076,0.59143155,0.93927126,0.26609675,0.34790165,0.97165992
0.15397076,0.59143155,0.93927126,0.26609675,0.34790165,0.97165992,0.17616599,0.82427963,0.94534413
0.26609675,0.34790165,0.97165992,0.17616599,0.82427963,0.94534413,0.59998423,0.62177991,0.86032389
0.17616599,0.82427963,0.94534413,0.59998423,0.62177991,0.86032389,0.03460024,0.10421212,0.93522267
0.59998423,0.62177991,0.86032389,0.03460024,0.10421212,0.93522267,0.72972666,0.76387417,0.85425101
0.03460024,0.10421212,0.93522267,0.72972666,0.76387417,0.85425101,0.30240532,0.3142724 ,0.92307692
0.72972666,0.76387417,0.85425101,0.30240532,0.3142724 ,0.92307692,0.0922476 ,0.0965094 ,0.8562753 
0.30240532,0.3142724 ,0.92307692,0.0922476 ,0.0965094 ,0.8562753 ,0.13508888,0.25228632,0.93927126
0.0922476 ,0.0965094 ,0.8562753 ,0.13508888,0.25228632,0.93927126,0.28908692,0.46566938,0.97368421
0.13508888,0.25228632,0.93927126,0.28908692,0.46566938,0.97368421,0.38540086,0.03052357,0.91700405
0.28908692,0.46566938,0.97368421,0.38540086,0.03052357,0.91700405,0.94194098,0.95193729,0.86639676
0.38540086,0.03052357,0.91700405,0.94194098,0.95193729,0.86639676,0.58713427,0.57312367,0.93927126
0.94194098,0.95193729,0.86639676,0.58713427,0.57312367,0.93927126,0.6466775 ,0.8186514 ,0.94736842
0.58713427,0.57312367,0.93927126,0.6466775 ,0.8186514 ,0.94736842,0.78410593,0.75684479,0.92510121
0.6466775 ,0.8186514 ,0.94736842,0.78410593,0.75684479,0.92510121,0.74592672,0.78845103,0.86639676
0.78410593,0.75684479,0.92510121,0.74592672,0.78845103,0.86639676,0.43616031,0.60241408,0.90283401
0.74592672,0.78845103,0.86639676,0.43616031,0.60241408,0.90283401,0.54836517,0.54776752,0.86234818
0.43616031,0.60241408,0.90283401,0.54836517,0.54776752,0.86234818,0.56139335,0.52997917,0.93117409
0.54836517,0.54776752,0.86234818,0.56139335,0.52997917,0.93117409,0.61769846,0.74308987,0.92307692
0.56139335,0.52997917,0.93117409,0.61769846,0.74308987,0.92307692,0.25516159,0.25484146,0.88866397
0.61769846,0.74308987,0.92307692,0.25516159,0.25484146,0.88866397,0.11877368,0.47429356,0.8562753 
0.25516159,0.25484146,0.88866397,0.11877368,0.47429356,0.8562753 ,0.03197189,0.10748137,0.87854251
0.11877368,0.47429356,0.8562753 ,0.03197189,0.10748137,0.87854251,0.04921058,0.02851457,0.93319838
0.03197189,0.10748137,0.87854251,0.04921058,0.02851457,0.93319838,0.03154524,0.03148691,0.93927126
0.04921058,0.02851457,0.93319838,0.03154524,0.03148691,0.93927126,0.03154524,0.00405856,0.93724696
0.03154524,0.03148691,0.93927126,0.03154524,0.00405856,0.93724696,0.03154524,0.03148659,0.88461538
0.03154524,0.00405856,0.93724696,0.03154524,0.03148659,0.88461538,0.43408779,0.55371691,0.93117409
0.03154524,0.03148659,0.88461538,0.43408779,0.55371691,0.93117409,0.03184792,0.00454052,0.94129555
0.43408779,0.55371691,0.93117409,0.03184792,0.00454052,0.94129555,0.48556963,0.50816998,0.86234818
0.03184792,0.00454052,0.94129555,0.48556963,0.50816998,0.86234818,0.27684106,0.85215313,0.8562753 
0.48556963,0.50816998,0.86234818,0.27684106,0.85215313,0.8562753 ,0.03156685,0.01584358,0.93724696
0.27684106,0.85215313,0.8562753 ,0.03156685,0.01584358,0.93724696,0.48937872,0.47452184,0.92712551
0.03156685,0.01584358,0.93724696,0.48937872,0.47452184,0.92712551,0.56977335,0.77420178,0.95951417
0.48937872,0.47452184,0.92712551,0.56977335,0.77420178,0.95951417,0.03194902,0.0030232 ,0.93927126
0.56977335,0.77420178,0.95951417,0.03194902,0.0030232 ,0.93927126,0.44879734,0.52777511,0.93724696
0.03194902,0.0030232 ,0.93927126,0.44879734,0.52777511,0.93724696,0.09992792,0.37270364,0.93522267
0.44879734,0.52777511,0.93724696,0.09992792,0.37270364,0.93522267,0.52152332,0.96534586,0.99190283
0.09992792,0.37270364,0.93522267,0.52152332,0.96534586,0.99190283,0.10479204,0.10257922,0.88866397
0.52152332,0.96534586,0.99190283,0.10479204,0.10257922,0.88866397,0.66015836,0.75376855,0.93724696
0.10479204,0.10257922,0.88866397,0.66015836,0.75376855,0.93724696,0.82254539,0.77061073,0.87651822
0.66015836,0.75376855,0.93724696,0.82254539,0.77061073,0.87651822,0.53663507,0.52545927,0.89271255
0.82254539,0.77061073,0.87651822,0.53663507,0.52545927,0.89271255,0.50202836,0.47369846,0.87246964
0.53663507,0.52545927,0.89271255,0.50202836,0.47369846,0.87246964,0.36135077,0.34534179,0.88461538
0.50202836,0.47369846,0.87246964,0.36135077,0.34534179,0.88461538,0.03295847,0.03576877,0.86032389
0.36135077,0.34534179,0.88461538,0.03295847,0.03576877,0.86032389,0.90325074,0.89689243,0.86032389
0.03295847,0.03576877,0.86032389,0.90325074,0.89689243,0.86032389,0.33213672,0.07131587,0.9757085 
0.90325074,0.89689243,0.86032389,0.33213672,0.07131587,0.9757085 ,0.29904891,0.10705441,0.96963563
0.33213672,0.07131587,0.9757085 ,0.29904891,0.10705441,0.96963563,0.17269444,0.17243317,0.93319838
0.29904891,0.10705441,0.96963563,0.17269444,0.17243317,0.93319838,0.5890191 ,0.79676507,1.        
0.17269444,0.17243317,0.93319838,0.5890191 ,0.79676507,1.        ,0.37475119,0.10951903,0.90890688
0.5890191 ,0.79676507,1.        ,0.37475119,0.10951903,0.90890688,0.03154524,0.00453553,0.93522267
0.37475119,0.10951903,0.90890688,0.03154524,0.00453553,0.93522267,0.54193152,0.50308018,0.95748988
0.03154524,0.00453553,0.93522267,0.54193152,0.50308018,0.95748988,0.09463636,0.33376103,0.88461538
0.54193152,0.50308018,0.95748988,0.09463636,0.33376103,0.88461538,0.3127774 ,0.30953524,0.93117409
0.09463636,0.33376103,0.88461538,0.3127774 ,0.30953524,0.93117409,0.59824766,0.66521409,0.88866397
0.3127774 ,0.30953524,0.93117409,0.59824766,0.66521409,0.88866397,0.3758253 ,0.36259172,0.87246964
0.59824766,0.66521409,0.88866397,0.3758253 ,0.36259172,0.87246964,0.40484219,0.41316077,0.93724696
0.3758253 ,0.36259172,0.87246964,0.40484219,0.41316077,0.93724696,0.41450608,0.45911545,0.94331984
0.40484219,0.41316077,0.93724696,0.41450608,0.45911545,0.94331984,0.05550528,0.13955424,0.86234818
0.41450608,0.45911545,0.94331984,0.05550528,0.13955424,0.86234818,0.65148972,0.62207588,0.86639676
0.05550528,0.13955424,0.86234818,0.65148972,0.62207588,0.86639676,0.08222063,0.24951707,0.93319838
0.65148972,0.62207588,0.86639676,0.08222063,0.24951707,0.93319838,0.45740603,0.47229888,0.93724696
0.08222063,0.24951707,0.93319838,0.45740603,0.47229888,0.93724696,0.9703317 ,0.9710465 ,0.85425101
0.45740603,0.47229888,0.93724696,0.9703317 ,0.9710465 ,0.85425101,0.48037255,0.47756502,0.91497976
0.9703317 ,0.9710465 ,0.85425101,0.48037255,0.47756502,0.91497976,0.03993833,0.02224339,0.94129555
0.48037255,0.47756502,0.91497976,0.03993833,0.02224339,0.94129555,0.0315454 ,0.10076686,0.86437247
0.03993833,0.02224339,0.94129555,0.0315454 ,0.10076686,0.86437247,0.63321872,0.45432319,0.94129555
0.0315454 ,0.10076686,0.86437247,0.63321872,0.45432319,0.94129555,0.55804956,0.5179261 ,0.86234818
0.63321872,0.45432319,0.94129555,0.55804956,0.5179261 ,0.86234818,0.77868961,0.7642158 ,0.88866397
0.55804956,0.5179261 ,0.86234818,0.77868961,0.7642158 ,0.88866397,0.06548351,0.05391071,0.93319838
0.77868961,0.7642158 ,0.88866397,0.06548351,0.05391071,0.93319838,0.46954464,0.48546185,0.87854251
0.06548351,0.05391071,0.93319838,0.46954464,0.48546185,0.87854251,0.10717023,0.10707126,0.87854251
0.46954464,0.48546185,0.87854251,0.10717023,0.10707126,0.87854251,0.03658838,0.02279614,0.9291498 
0.10717023,0.10707126,0.87854251,0.03658838,0.02279614,0.9291498 ,0.03326761,0.00273175,0.94736842
0.03658838,0.02279614,0.9291498 ,0.03326761,0.00273175,0.94736842,0.03154524,0.03148659,0.9291498 
0.03326761,0.00273175,0.94736842,0.03154524,0.03148659,0.9291498 ,0.13019227,0.51372894,0.8582996 
0.03154524,0.03148659,0.9291498 ,0.13019227,0.51372894,0.8582996 ,0.20502831,0.89729231,0.8562753 
0.13019227,0.51372894,0.8582996 ,0.20502831,0.89729231,0.8562753 ,0.56185549,0.58860248,0.86639676
0.20502831,0.89729231,0.8562753 ,0.56185549,0.58860248,0.86639676,0.47948771,0.39043374,0.99392713
0.56185549,0.58860248,0.86639676,0.47948771,0.39043374,0.99392713,0.17506979,0.17736712,0.9291498 
0.47948771,0.39043374,0.99392713,0.17506979,0.17736712,0.9291498 ,0.27634895,0.35073387,0.9291498 
0.17506979,0.17736712,0.9291498 ,0.27634895,0.35073387,0.9291498 ,0.34213656,0.3429929 ,0.86032389
0.27634895,0.35073387,0.9291498 ,0.34213656,0.3429929 ,0.86032389,0.41791454,0.3922883 ,0.98582996
0.34213656,0.3429929 ,0.86032389,0.41791454,0.3922883 ,0.98582996,0.41718269,0.56563459,0.9048583 
0.41791454,0.3922883 ,0.98582996,0.41718269,0.56563459,0.9048583 ,0.61513225,0.64547514,0.94129555
0.41718269,0.56563459,0.9048583 ,0.61513225,0.64547514,0.94129555,0.61197773,0.57434378,0.94129555
0.61513225,0.64547514,0.94129555,0.61197773,0.57434378,0.94129555,0.11988407,0.00526136,0.93724696
0.61197773,0.57434378,0.94129555,0.11988407,0.00526136,0.93724696,0.57192   ,0.54289655,0.92712551
0.11988407,0.00526136,0.93724696,0.57192   ,0.54289655,0.92712551,0.03154524,0.02015331,0.87044534
0.57192   ,0.54289655,0.92712551,0.03154524,0.02015331,0.87044534,0.54926736,0.47361975,0.95951417
0.03154524,0.02015331,0.87044534,0.54926736,0.47361975,0.95951417,0.23596631,0.23048973,0.93117409
0.54926736,0.47361975,0.95951417,0.23596631,0.23048973,0.93117409,0.3093579 ,0.34939884,0.86437247
0.23596631,0.23048973,0.93117409,0.3093579 ,0.34939884,0.86437247,0.31048248,0.07334849,0.90688259
0.3093579 ,0.34939884,0.86437247,0.31048248,0.07334849,0.90688259,0.7114667 ,0.66971824,0.93724696
0.31048248,0.07334849,0.90688259,0.7114667 ,0.66971824,0.93724696,0.79860412,0.74426275,0.88663968
0.7114667 ,0.66971824,0.93724696,0.79860412,0.74426275,0.88663968,0.34699768,0.32746056,0.93117409
0.79860412,0.74426275,0.88663968,0.34699768,0.32746056,0.93117409,0.27994984,0.33607214,0.89068826
0.34699768,0.32746056,0.93117409,0.27994984,0.33607214,0.89068826,0.53638586,0.53230761,0.93522267
0.27994984,0.33607214,0.89068826,0.53638586,0.53230761,0.93522267,0.52073942,0.50621152,0.9534413 
0.53638586,0.53230761,0.93522267,0.52073942,0.50621152,0.9534413 ,0.14471396,0.58668023,0.93522267
0.52073942,0.50621152,0.9534413 ,0.14471396,0.58668023,0.93522267,0.60322708,0.86943455,0.92105263
0.14471396,0.58668023,0.93522267,0.60322708,0.86943455,0.92105263,0.56707623,0.25874422,0.93927126
0.60322708,0.86943455,0.92105263,0.56707623,0.25874422,0.93927126,0.03525733,0.01759675,0.86437247
0.56707623,0.25874422,0.93927126,0.03525733,0.01759675,0.86437247,0.13820176,0.15822327,0.9291498 
0.03525733,0.01759675,0.86437247,0.13820176,0.15822327,0.9291498 ,0.13348843,0.1333835 ,0.8562753 
0.13820176,0.15822327,0.9291498 ,0.13348843,0.1333835 ,0.8562753 ,0.03507831,0.02105823,0.93319838
0.13348843,0.1333835 ,0.8562753 ,0.03507831,0.02105823,0.93319838,0.88084888,0.47352686,1.        
0.03507831,0.02105823,0.93319838,0.88084888,0.47352686,1.        ,0.46267724,0.44907752,0.92712551
0.88084888,0.47352686,1.        ,0.46267724,0.44907752,0.92712551,0.33817763,0.36726748,0.8805668 
0.46267724,0.44907752,0.92712551,0.33817763,0.36726748,0.8805668 ,0.35801801,0.61572346,0.99190283
0.33817763,0.36726748,0.8805668 ,0.35801801,0.61572346,0.99190283,0.0881781 ,0.29320787,0.93522267
0.35801801,0.61572346,0.99190283,0.0881781 ,0.29320787,0.93522267,0.03507973,0.00719599,0.93927126
0.0881781 ,0.29320787,0.93522267,0.03507973,0.00719599,0.93927126,0.02250075,0.01578061,0.87246964
0.03507973,0.00719599,0.93927126,0.02250075,0.01578061,0.87246964,0.56949102,0.57850788,0.85425101
0.02250075,0.01578061,0.87246964,0.56949102,0.57850788,0.85425101,0.0952414 ,0.03224794,0.94331984
0.56949102,0.57850788,0.85425101,0.0952414 ,0.03224794,0.94331984,0.59424142,0.68130688,0.88663968
0.0952414 ,0.03224794,0.94331984,0.59424142,0.68130688,0.88663968,0.47930159,0.39204271,0.91902834
0.59424142,0.68130688,0.88663968,0.47930159,0.39204271,0.91902834,0.10725525,0.10706166,0.93117409
0.47930159,0.39204271,0.91902834,0.10725525,0.10706166,0.93117409,0.06185612,0.0617419 ,0.92712551
0.10725525,0.10706166,0.93117409,0.06185612,0.0617419 ,0.92712551,0.57378433,0.38784869,0.93319838
0.06185612,0.0617419 ,0.92712551,0.57378433,0.38784869,0.93319838,0.22952477,0.50067775,0.94736842
0.57378433,0.38784869,0.93319838,0.22952477,0.50067775,0.94736842,0.20619233,0.88201816,0.9291498 
0.22952477,0.50067775,0.94736842,0.20619233,0.88201816,0.9291498 ,0.64676898,0.51988614,0.96963563
0.20619233,0.88201816,0.9291498 ,0.64676898,0.51988614,0.96963563,0.04911768,0.12696842,0.94534413
0.64676898,0.51988614,0.96963563,0.04911768,0.12696842,0.94534413,0.371726  ,0.08941059,0.98582996
0.04911768,0.12696842,0.94534413,0.371726  ,0.08941059,0.98582996,0.04680809,0.02851426,0.93724696
0.371726  ,0.08941059,0.98582996,0.04680809,0.02851426,0.93724696,0.82293655,0.84284412,0.87449393
0.04680809,0.02851426,0.93724696,0.82293655,0.84284412,0.87449393,0.47158562,0.45795202,0.92712551
0.82293655,0.84284412,0.87449393,0.47158562,0.45795202,0.92712551,0.25610164,0.43932298,0.951417  
0.47158562,0.45795202,0.92712551,0.25610164,0.43932298,0.951417  ,0.37383007,0.38252589,0.87651822
0.25610164,0.43932298,0.951417  ,0.37383007,0.38252589,0.87651822,0.06688475,0.05923824,0.86437247
0.37383007,0.38252589,0.87651822,0.06688475,0.05923824,0.86437247,0.07949543,0.13870899,0.85425101
0.06688475,0.05923824,0.86437247,0.07949543,0.13870899,0.85425101,0.22269838,0.22230479,0.92712551
0.07949543,0.13870899,0.85425101,0.22269838,0.22230479,0.92712551,0.63244113,0.58626933,0.88663968
0.22269838,0.22230479,0.92712551,0.63244113,0.58626933,0.88663968,0.13281242,0.17034089,0.87246964
0.63244113,0.58626933,0.88663968,0.13281242,0.17034089,0.87246964,0.46033501,0.46165799,0.88259109
0.13281242,0.17034089,0.87246964,0.46033501,0.46165799,0.88259109,0.292661  ,0.28701288,0.93522267
0.46033501,0.46165799,0.88259109,0.292661  ,0.28701288,0.93522267,0.12113374,0.14609779,0.92712551
0.292661  ,0.28701288,0.93522267,0.12113374,0.14609779,0.92712551,0.05123531,0.03530969,0.94736842
0.12113374,0.14609779,0.92712551,0.05123531,0.03530969,0.94736842,0.12807369,0.48363406,0.94331984
0.05123531,0.03530969,0.94736842,0.12807369,0.48363406,0.94331984,0.03543367,0.03254202,0.87651822
0.12807369,0.48363406,0.94331984,0.03543367,0.03254202,0.87651822,0.48828883,0.66105943,0.98785425
0.03543367,0.03254202,0.87651822,0.48828883,0.66105943,0.98785425,0.42658949,0.49574223,0.9048583 
0.48828883,0.66105943,0.98785425,0.42658949,0.49574223,0.9048583 ,0.31791928,0.32363809,0.92105263
0.42658949,0.49574223,0.9048583 ,0.31791928,0.32363809,0.92105263,0.57717702,0.37819648,0.93522267
0.31791928,0.32363809,0.92105263,0.57717702,0.37819648,0.93522267,0.13991088,0.14055646,0.86032389
0.57717702,0.37819648,0.93522267,0.13991088,0.14055646,0.86032389,0.75850539,0.77615867,0.95546559
0.13991088,0.14055646,0.86032389,0.75850539,0.77615867,0.95546559,0.17885365,0.7702691 ,0.89473684
0.75850539,0.77615867,0.95546559,0.17885365,0.7702691 ,0.89473684,0.41961799,0.43692842,0.86032389
0.17885365,0.7702691 ,0.89473684,0.41961799,0.43692842,0.86032389,0.41741613,0.40928319,0.91093117
0.41961799,0.43692842,0.86032389,0.41741613,0.40928319,0.91093117,0.03184871,0.00555132,0.86437247
0.41741613,0.40928319,0.91093117,0.03184871,0.00555132,0.86437247,0.20569392,0.26020677,0.98178138
0.03184871,0.00555132,0.86437247,0.20569392,0.26020677,0.98178138,0.45418842,0.52199102,0.98785425
0.20569392,0.26020677,0.98178138,0.45418842,0.52199102,0.98785425,0.55108595,0.57021746,0.85425101
0.45418842,0.52199102,0.98785425,0.55108595,0.57021746,0.85425101,0.48832037,0.48469043,0.86234818
0.55108595,0.57021746,0.85425101,0.48832037,0.48469043,0.86234818,0.13124746,0.13103586,0.9291498 
0.48832037,0.48469043,0.86234818,0.13124746,0.13103586,0.9291498 ,0.04499109,0.02867547,0.93522267
0.13124746,0.13103586,0.9291498 ,0.04499109,0.02867547,0.93522267,0.55183199,0.98744787,0.92712551
0.04499109,0.02867547,0.93522267,0.55183199,0.98744787,0.92712551,0.62854687,0.58909053,0.93117409
0.55183199,0.98744787,0.92712551,0.62854687,0.58909053,0.93117409,0.20567499,0.20157087,0.92510121
0.62854687,0.58909053,0.93117409,0.20567499,0.20157087,0.92510121,0.01892809,0.00121091,0.93522267
0.20567499,0.20157087,0.92510121,0.01892809,0.00121091,0.93522267,0.03155266,0.0630338 ,0.93522267
0.01892809,0.00121091,0.93522267,0.03155266,0.0630338 ,0.93522267,0.07447438,0.07433622,0.9291498 
3.15526569e-02,6.30337961e-02,9.35222672e-01,7.44743774e-02,7.43362233e-02,9.29149798e-01,5.68655069e-02,7.15842951e-04,9.47368421e-01
7.44743774e-02,7.43362233e-02,9.29149798e-01,5.68655069e-02,7.15842951e-04,9.47368421e-01,5.14401981e-01,4.13019076e-01,9.83805668e-01
5.68655069e-02,7.15842951e-04,9.47368421e-01,5.14401981e-01,4.13019076e-01,9.83805668e-01,3.37228119e-02,9.19040100e-03,9.35222672e-01
0.51440198,0.41301908,0.98380567,0.03372281,0.0091904 ,0.93522267,0.17767228,0.74303792,0.87854251
0.03372281,0.0091904 ,0.93522267,0.17767228,0.74303792,0.87854251,0.03408022,0.00558201,0.86234818
0.17767228,0.74303792,0.87854251,0.03408022,0.00558201,0.86234818,0.59667671,0.90734598,0.91902834
0.03408022,0.00558201,0.86234818,0.59667671,0.90734598,0.91902834,0.54728474,0.54550993,0.87246964
0.59667671,0.90734598,0.91902834,0.54728474,0.54550993,0.87246964,0.40882636,0.49056111,0.9534413 
0.54728474,0.54550993,0.87246964,0.40882636,0.49056111,0.9534413 ,0.03154509,0.07557742,0.93927126
0.40882636,0.49056111,0.9534413 ,0.03154509,0.07557742,0.93927126,0.03154524,0.03148659,0.93927126
0.03154509,0.07557742,0.93927126,0.03154524,0.03148659,0.93927126,0.49294333,0.92064749,0.94129555
0.03154524,0.03148659,0.93927126,0.49294333,0.92064749,0.94129555,0.48857431,0.44988043,0.86437247
0.49294333,0.92064749,0.94129555,0.48857431,0.44988043,0.86437247,0.27978423,0.27519754,0.89068826
0.48857431,0.44988043,0.86437247,0.27978423,0.27519754,0.89068826,0.38311068,0.33544084,0.97773279
0.27978423,0.27519754,0.89068826,0.38311068,0.33544084,0.97773279,0.6230785 ,0.61770397,0.93117409
0.38311068,0.33544084,0.97773279,0.6230785 ,0.61770397,0.93117409,0.89255059,0.8953732 ,0.8562753 
0.6230785 ,0.61770397,0.93117409,0.89255059,0.8953732 ,0.8562753 ,0.90436902,0.90498134,0.86234818
0.89255059,0.8953732 ,0.8562753 ,0.90436902,0.90498134,0.86234818,0.04858393,0.01230897,0.94939271
0.90436902,0.90498134,0.86234818,0.04858393,0.01230897,0.94939271,0.61499503,0.36235872,0.951417  
0.04858393,0.01230897,0.94939271,0.61499503,0.36235872,0.951417  ,0.57778899,0.54071295,0.99797571
0.61499503,0.36235872,0.951417  ,0.57778899,0.54071295,0.99797571,0.52470308,0.49749288,0.92712551
0.57778899,0.54071295,0.99797571,0.52470308,0.49749288,0.92712551,0.35398022,0.45730182,0.97773279
0.52470308,0.49749288,0.92712551,0.35398022,0.45730182,0.97773279,0.51750761,0.6128692 ,0.99595142
0.35398022,0.45730182,0.97773279,0.51750761,0.6128692 ,0.99595142,0.93509093,0.98053814,0.86437247
0.51750761,0.6128692 ,0.99595142,0.93509093,0.98053814,0.86437247,0.11383227,0.1105458 ,0.88866397
0.93509093,0.98053814,0.86437247,0.11383227,0.1105458 ,0.88866397,0.84131165,0.83972537,0.87246964
